id;id_ex;siret;gestion;date_creat;date_publi;nature;groupement;titre;objet;objet_social1;objet_social2;adr1;adr2;adr3;adrs_codepostal;libcom;dir_civilite;siteweb;observation;position;rup_mi;maj_time
"543P006165";"006165";"";"543P";"1959-04-15";"1959-05-07";"D";"S";"ASSOCIATION FRANCAISE POUR L'ETUDE ET LA PROPAGATION DE LA METHODE KNEIPP DE     THERAPEUTIQUE ET DIETETIQUE";"OBJET Absent";"000000";"000000";"2 RUE H. BERLIOZ";"";"";"54420";"SAULXURES-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006166";"006166";"";"543P";"1982-12-30";"1983-01-11";"D";"S";"CENTRE DE RELATIONS CULTURELLES FRANCO-INDIEN D'ALSACE-LORRAINE";"OBJET Absent";"000000";"000000";"47 RUE SIGISBERT-ADAM";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006167";"006167";"";"543P";"1982-12-31";"1983-01-14";"D";"S";"ASSOCIATION MAXEVILLOISE DU QUARTIER DE LA MEURTHE";"OBJET Absent";"000000";"000000";"26 AV. DE LA MEURTHE";"";"";"54320";"MAXEVILLE";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006168";"006168";"";"543P";"1983-01-03";"1983-01-14";"D";"S";"AMICALE CYCLISTE DU CORPS DE SANTE LORRAINE";"OBJET Absent";"000000";"000000";"80  RUE LOEVENBRUCK";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006169";"006169";"";"543P";"1983-01-04";"1983-01-14";"D";"S";"CLUB DES CREATEURS D'ENTREPRISES DE MEURTHE-ET-MOSELLE";"OBJET Absent";"000000";"000000";"40 RUE  HENRI POINCARE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006170";"006170";"";"543P";"1983-01-04";"1983-01-14";"D";"S";"AMICALE DES SOUS OFFICIERS DE LA CIRCONSCRIPTION DE NANCY";"OBJET Absent";"000000";"000000";"7 RUE DU 8 REGIMENT D' ARTILLERIE";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006173";"006173";"";"543P";"1983-01-05";"1983-01-14";"D";"S";"THEATRE EQUINOXE";"OBJET Absent";"000000";"000000";"55  RUE DU GENERAL FABVIER";"";"";"54000";"NANCY";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P006174";"006174";"";"543P";"1983-01-10";"1983-01-21";"D";"S";"RADIO STAN";"OBJET Absent";"000000";"000000";"93  RUE CHARLES III";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006175";"006175";"";"543P";"1983-01-10";"1983-01-21";"D";"S";"ARTISANS-CONTACT";"OBJET Absent";"000000";"000000";"Z I DU PRE A VAROIS";"";"";"54670";"CUSTINES";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006176";"006176";"";"543P";"1983-01-11";"1983-01-21";"D";"S";"ESSEY PASSION";"renforcee, valoriser le développement de la ville et soutenir toutes les actions susceptibles de servir son rayonnement";"000000";"000000";"54, avenue Foch";"";"";"54270";"ESSEY-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006177";"006177";"";"543P";"1983-01-11";"1983-01-21";"D";"S";"VARANGEVILLE DEMAIN";"OBJET Absent";"000000";"000000";"147 RUE GABRIEL PERI";"";"";"54110";"VARANGEVILLE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006179";"006179";"";"543P";"1983-01-08";"1983-01-21";"D";"S";"ENSEMBLE VOCAL  JACQUES ARCADELT DE FROUARD-POMPEY";"OBJET Absent";"000000";"000000";"chez MME Colette CADE";"15, rue du maréchal de Lattre de Tassigny";"";"54340";"POMPEY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P006180";"006180";"";"543P";"1983-01-12";"1983-01-21";"D";"S";"ENSEM-VOYAGE";"OBJET Absent";"000000";"000000";"ENSEM 2  R. CITADELLE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006181";"006181";"";"543P";"1983-01-13";"1983-01-21";"D";"S";"RENOUVEAU DE PONT-SAINT-VINCENT";"OBJET Absent";"000000";"000000";"8  RUE DES LILAS";"";"";"54550";"PONT-SAINT-VINCENT";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006183";"006183";"";"543P";"1983-01-17";"1983-01-26";"D";"S";"CERCLE DES ARTS ET TECHNIQUES DE LA COIFFURE FRANCAISE SECTION DE MEURTHE- ET-MOSELLE";"OBJET Absent";"000000";"000000";"38  BIS RUE DE DIEUZE";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006186";"006186";"";"543P";"1983-01-17";"1983-01-26";"D";"S";"COMITE D'ETUDE POUR LA DEFENSE DES INTERETS COMMUNAUX DE FROUARD";"OBJET Absent";"000000";"000000";"127 R DE NANCY";"";"";"54390";"FROUARD";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006187";"006187";"";"543P";"1983-01-14";"1983-01-26";"D";"S";"MOTO-CLUB DE VILLERS";"OBJET Absent";"000000";"000000";"4 RUE CLEMENT MAROT";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006189";"006189";"";"543P";"1983-01-18";"1983-02-04";"D";"S";"INSTITUT LORRAIN CULTUREL ET TECHNIQUE D'UTILITE SOCIALE";"OBJET Absent";"000000";"000000";"21 RUE DE LA FOUCOTTE";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006190";"006190";"";"543P";"1983-01-19";"1983-02-04";"D";"S";"ASSOCIATION POUR LE DEVELOPPEMENT DES SCIENCES ET DES TECHNIQUES EN LORRAINE";"OBJET Absent";"000000";"000000";"CENTRE CULT. PREMONTRES";"";"";"54700";"PONT-A-MOUSSON";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006191";"006191";"";"543P";"1983-01-19";"1983-02-04";"D";"S";"IMAGE SECONDE";"OBJET Absent";"000000";"000000";"61 RUE DE METZ";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006192";"006192";"";"543P";"1983-01-21";"1983-02-04";"D";"S";"MAXEVILLE MAJORITE";"OBJET Absent";"000000";"000000";"41 RUE DE LORRAINE";"";"";"54320";"MAXEVILLE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006193";"006193";"";"543P";"1983-01-24";"1983-02-04";"D";"S";"GROUPE RECHERCHE ET ACTION POUR L'ENFANCE LORRAINE (G.R.A.P.E. LORRAINE)";"OBJET Absent";"000000";"000000";"M.J.C.";"69 rue Charles Courtois";"";"54210";"ST-NICOLAS-DE-PORT";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006194";"006194";"";"543P";"1983-01-24";"1983-02-04";"D";"S";"RALLIE DES COPAINS";"OBJET Absent";"000000";"000000";"6 BIS RUE ROGER SALENGRO";"";"";"54230";"NEUVES-MAISONS";"PM";"";"W543016412";"R";"";"2024-04-22 07:27:07"
"543P006195";"006195";"";"543P";"1983-01-24";"1983-02-04";"D";"S";"LISTE D'UNION POUR LE DEVELOPPEMENT DES REALISATIONS ECONOMIQUES ET SOCIALES    (LUDRES)";"OBJET Absent";"000000";"000000";"2 R DE SECOURS";"";"";"54710";"LUDRES";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006197";"006197";"";"543P";"1983-01-24";"1983-02-04";"D";"S";"ASSOCIATION DE CONSTRUCTEURS AMATEURS DE VOILIERS DANS L'EST (A.C.A.V.E.)";"OBJET Absent";"000000";"000000";"110 RUE DU VAL-FLEURION";"";"";"54230";"CHALIGNY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006198";"006198";"";"543P";"1983-01-25";"1983-02-04";"D";"S";"UNION NATIONALE POUR LE DEVELOPPEMENT DE LA RECHERCHE ET DE L'INFORMATION EN ORTHOPHONIE (U.N.A.D.R.I.O.)";"OBJET Absent";"000000";"000000";"23 RUE DE LENINGRAD";"";"";"75008";"PARIS";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006199";"006199";"";"543P";"1983-01-26";"1983-02-11";"D";"S";"LES BALADINS DE L'OMBRE";"OBJET Absent";"000000";"000000";"67 BD. D'HAUSSONVILLE";"";"";"54000";"NANCY";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P006200";"006200";"";"543P";"1983-01-26";"1983-02-11";"D";"S";"UNION DES CENTRES D'ACCUEIL ET D'HEBERGEMENT DE M&M";"OBJET Absent";"000000";"000000";"5&7 RUE LEOPOLD LALLEMENT";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006201";"006201";"";"543P";"1983-01-31";"1983-02-11";"D";"S";"ASSOCIATION DU BOIS DE VAUX";"OBJET Absent";"000000";"000000";"MAIRIE";"";"";"54740";"BRALLEVILLE";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006202";"006202";"";"543P";"1983-02-01";"1983-02-11";"D";"S";"AMICALE CNL DES LOCATAIRES DE VANDOEUVRE";"OBJET Absent";"000000";"000000";"1 RUE D'AMSTERDAM";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P006203";"006203";"";"543P";"1983-02-01";"1983-02-11";"D";"S";"MAISON DES JEUNES ET DE LA CULTURE DE CUSTINES - SECTION DE MUSCULATION";"OBJET Absent";"000000";"000000";"MAIRIE";"";"";"54670";"CUSTINES";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006204";"006204";"";"543P";"1983-02-01";"1983-02-11";"D";"S";"BERGAMOTE FM";"OBJET Absent";"000000";"000000";"2 RUE VAUBAN";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006205";"006205";"";"543P";"1983-02-02";"1983-02-11";"D";"S";"ASSOCIATION DEPARTEMENTALE DE L'ENCADREMENT RETRAITE (A.D.E.R.)";"OBJET Absent";"000000";"000000";"10 RUE RAYMOND POINCARE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006206";"006206";"";"543P";"1983-02-03";"1983-02-19";"D";"S";"TOMBLAINE RENOUVEAU";"OBJET Absent";"000000";"000000";"3, rue de Landerneau";"";"";"54510";"TOMBLAINE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006207";"006207";"";"543P";"1983-02-04";"1983-02-19";"D";"S";"GROUPE DES UTILISATEURS DE LA MONOCARTE 6800/6809";"OBJET Absent";"000000";"000000";"2 RUE DE LA CITADELLE";"ENSEM";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006208";"006208";"";"543P";"1983-02-04";"1983-02-19";"D";"S";"YACHTING CLUB DES NAVIGATEURS HAUTURIERS DE L'EST (Y C N H E)";"OBJET Absent";"000000";"000000";"22 AV. ANATOLE FRANCE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006210";"006210";"";"543P";"1983-02-08";"1983-02-19";"D";"S";"ASSOCIATION POUR LE YOUP DE LA RADIODIFFUSION  EFFICACE  (A.P.Y.R.E.)";"OBJET Absent";"000000";"000000";"42 RUE DE BONSECOURS";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006211";"006211";"";"543P";"1983-02-10";"1983-02-19";"D";"S";"CENTRE ORNITHOLOGIQUE LORRAIN";"OBJET Absent";"000000";"000000";"FAC.SCIENCES  LAB.ZOOLOGIE";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006212";"006212";"";"543P";"1983-02-11";"0001-01-01";"D";"S";"LIVERDUN 102";"OBJET Absent";"000000";"000000";"8 RUE DE BIZET";"";"";"54460";"LIVERDUN";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006213";"006213";"";"543P";"1983-02-14";"1983-02-25";"D";"S";"CLUB MICRO-INFORMATIQUE DE HOUDEMONT";"OBJET Absent";"000000";"000000";"23  RUE DES SAULES";"";"";"54180";"HOUDEMONT";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006214";"006214";"";"543P";"1983-02-16";"1983-02-25";"D";"S";"INFORMATION ET DEFENSE DES ETUDIANTS EN MEDECINE (I.D.E.M.)";"OBJET Absent";"000000";"000000";"108 BD. EMILE ZOLA";"";"";"54520";"LAXOU";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006216";"006216";"";"543P";"1983-02-17";"1983-02-25";"D";"S";"ASSOCIATION  D'ANIMATION DE MAIDIERES";"OBJET Absent";"000000";"000000";"PARC SAINT GUERIN";"";"";"54700";"MAIDIERES";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P006217";"006217";"";"543P";"1983-02-17";"1983-02-25";"D";"S";"AMICALE DES ANCIENS DU 54° REGIMENT DE TRANSMISSIONS";"OBJET Absent";"000000";"000000";"QUARTIER KLEBER";"";"";"54270";"ESSEY-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006218";"006218";"";"543P";"1983-02-15";"1983-03-04";"D";"S";"ASSOCIATION DE CHASSE DE FLAVIGNY-SUR-MOSELLE";"OBJET Absent";"000000";"000000";"MAIRIE";"";"";"54630";"FLAVIGNY-SUR-MOSELLE";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006219";"006219";"";"543P";"1983-02-21";"1983-03-04";"D";"S";"VIVRE MIEUX AU VILLAGE";"OBJET Absent";"000000";"000000";"17 RUE DE HOUDEMONT";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006220";"006220";"";"543P";"1983-02-21";"1983-03-04";"D";"S";"RADIO DANCE";"OBJET Absent";"000000";"000000";"RTE DE FROUARD";"";"";"54250";"CHAMPIGNEULLES";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006221";"006221";"";"543P";"1983-02-22";"1983-03-04";"D";"S";"PROJECTA";"OBJET Absent";"000000";"000000";"7 BD. LOBAU  BAT. D";"";"";"54000";"NANCY";"PL";"";"";"S";"";"0001-01-01 00:00:00"
"543P006222";"006222";"";"543P";"1983-02-23";"1983-03-04";"D";"S";"DIFFUSION SERVICE AUTOMOBILE RACING TEAM (D.S.A. RACING TEAM)";"OBJET Absent";"000000";"000000";"111 A 115 AV. GAL. LECLERC";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006224";"006224";"";"543P";"1983-02-28";"1983-03-12";"D";"S";"ASS. DU TROISIEME AGE DE LANDREMONT";"OBJET Absent";"000000";"000000";"MAIRIE";"";"";"54380";"LANDREMONT";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006225";"006225";"";"543P";"1983-02-28";"1983-03-12";"D";"S";"ASSOCIATION DES PROFESSEURS D'ARTS PLASTIQUES";"OBJET Absent";"000000";"000000";"";"";"";"00000";"";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006226";"006226";"";"543P";"1983-03-01";"1983-03-12";"D";"S";"ASSOCIATION PORTOISE DE DEFENSE A TOUTES VICTIMES D'AFFAISSEMENTS OU AUTRES DESORDRES";"la défense de tout Portois et/ou adhérents qui viendrait à subir un préjudice avec des conséquences dommageables, lié aux affaissements, ou consécutif à toutes nuisances, y compris sonores";"000000";"000000";"HOTEL DE VILLE";"";"";"54210";"ST-NICOLAS-DE-PORT";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006227";"006227";"";"543P";"1983-03-01";"1983-03-12";"D";"S";"ASSOCIATION DES COMMERCANTS DE TOMBLAINE ( A.C.T. )";"OBJET Absent";"000000";"000000";"7  AV. DE LA REPUBLIQUE";"";"";"54510";"TOMBLAINE";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006228";"006228";"";"543P";"1983-03-01";"1983-03-12";"D";"S";"ASSOCIATION SCIENTIFIQUE ET CULTURELLE DES ETUDIANTS EN MEDECINE DE NANCY";"OBJET Absent";"000000";"000000";"FAC.MEDECINE AV.FORET HAYE";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PF";"";"";"A";"";"0001-01-01 00:00:00"
"543P006229";"006229";"";"543P";"1983-03-02";"1983-03-12";"D";"S";"ASSOCIATION DES ANCIENS COMBATTANTS ET RESISTANTS DU MINISTERE DE L'INTERIEUR  DE M & M";"OBJET Absent";"000000";"000000";"23 ter, rue du général de Gaulle";"";"";"54180";"HOUDEMONT";"PM";"";"W543009777";"R";"";"2017-04-12 12:29:56"
"543P006230";"006230";"";"543P";"1983-03-02";"1983-03-12";"D";"S";"ASSOCIATION REGIONALE LORRAINE DE PREVENTION DE L'ALCOOLISME";"OBJET Absent";"000000";"000000";"9 RUE DE SERRE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006231";"006231";"";"543P";"1983-03-02";"1983-03-12";"D";"S";"C.I.E.L.  COLLECTIF D'INFORMATION ET D'EXPRESSION DES LESBIENNES";"OBJET Absent";"000000";"000000";"22 RUE SELLIER";"";"";"54000";"NANCY";"PL";"";"";"S";"";"0001-01-01 00:00:00"
"543P006232";"006232";"";"543P";"1983-03-03";"1983-03-12";"D";"S";"MOUVEMENT POUR L'EGALITE PARENTALE DE LORRAINE";"OBJET Absent";"000000";"000000";"M.J.C. 27 RUE REPUBLIQUE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006234";"006234";"";"543P";"1983-03-04";"1983-03-17";"D";"S";"AVENIR SEICHAMPS";"OBJET Absent";"000000";"000000";"46 AVENUE DU BREUIL";"";"";"54280";"SEICHAMPS";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006236";"006236";"";"543P";"1983-03-04";"1983-03-17";"D";"S";"GROUPE D'ACTION MUNICIPALE DE DIEULOUARD (G.A.M DIEULOUARD)";"OBJET Absent";"000000";"000000";"9 RUE PORTE-BOULOT";"";"";"54380";"DIEULOUARD";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006237";"006237";"";"543P";"1983-03-07";"1983-03-17";"D";"S";"ASSOCIATION LORRAINE POUR LA RECHERCHE ET LE DEVELOPPEMENT DES BIOMATERIAUX";"coordonner la recherche et l'adaptation de biomatériaux. Elle s'attache particulièrement à leur implantation en fonction des données morphologiques et physiologiques ; dans cette perspective, l'association se réserve la possibilité éventuelle de fabriquer et de distribuer les produits résultant de cette recherche. Elle a également pour but d'offrir un système cohérent d'initiation à l'emploi de ces produits aussi bien en France qu'à l'étranger ; elle développera l'enseignement des techniques, en particulier opératoires, par mise au point de documents photographiques, de vidéo, de films, de livres et de banques de données ; elle prendra en, charge les frais de recyclage du personnel, accordera des bourses d'études et de recherches, attribuera des prix ou des récompenses, assurera la publication et l'édition de tous ouvrages, thèses, bulletins, mémoires et autres documents relatifs à ses recherches ; elle organisera tous séminaires, congrès et journées d'études ou autres rencontres en relation avec l'objet défini";"000000";"000000";"ALB MEDIPOLE DE GENTILLY ST-JACQUES";"13, rue Blaise Pascal";"";"54320";"MAXEVILLE";"PM";"";"W543013709";"R";"";"2018-11-13 14:39:28"
"543P006238";"006238";"";"543P";"1983-03-04";"1983-03-17";"D";"S";"ASSOCIATION DE LA POINTE DU RAZ";"OBJET Absent";"000000";"000000";"33 RUE DE QUIMPER";"";"";"54180";"HEILLECOURT";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006239";"006239";"";"543P";"1983-03-09";"1983-03-17";"D";"S";"LE TREFLE A MILLE FEUILLES";"OBJET Absent";"000000";"000000";"10 GRANDE RUE";"";"";"54330";"HOUDREVILLE";"PL";"";"";"A";"";"0001-01-01 00:00:00"
"543P006240";"006240";"";"543P";"1983-03-09";"1983-03-17";"D";"S";"ASSOCIATION DU PERSONNEL C.F.R.T.   (CENTRE DE FACTURATION  DE RECOUVREMENT DES TELECOMMUNICATIONS)";"OBJET Absent";"000000";"000000";"C.F.R.T.  BD. CATTENOZ";"";"";"54600";"VILLERS-LES-NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P006241";"006241";"";"543P";"1983-03-10";"1983-03-19";"D";"S";"ASSOCIATION SPORTIVE DES AGENTS COMMERCIAUX    (A.S.A.C.)";"OBJET Absent";"000000";"000000";"PAVILLON 8 L'OREE DU BOIS";"";"";"54510";"TOMBLAINE";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006242";"006242";"";"543P";"1983-03-10";"1983-03-19";"D";"S";"LES AMIS DU COL DU MINET";"OBJET Absent";"000000";"000000";"MAIRIE";"";"";"54210";"TONNOY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006243";"006243";"";"543P";"1983-03-10";"1983-03-19";"D";"S";"ASSOCIATION DES REPRESENTANTS ETUDIANTS INDEPENDANTS DE LA FACULTE DES SCIENCES DE NANCY";"OBJET Absent";"000000";"000000";"FAC.SCIENCE BD.AIGUILLETTE";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006244";"006244";"";"543P";"1983-03-11";"1983-03-24";"D";"S";"ASSOCIATION DES CAMEROUNAIS DE M & M";"OBJET Absent";"000000";"000000";"4 RUE DE LUDRES";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006245";"006245";"";"543P";"1983-03-15";"1983-03-24";"D";"S";"ALARME - ASSOCIATION LORRAINE D'ART RECHERCHE ET MOYEN D'EXPRESSION";"OBJET Absent";"000000";"000000";"3 RUE DES VERVIERS";"";"";"54500";"VANDOEUVRE-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006247";"006247";"";"543P";"1983-03-15";"1983-03-24";"D";"S";"FOOTBALL CLUB ANTVERPIA";"OBJET Absent";"000000";"000000";"4 RUE DE L'HOTEL DE VILLE";"";"";"54390";"FROUARD";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006248";"006248";"";"543P";"1983-03-14";"1983-03-24";"D";"S";"ASSOCIATION TRANSIT";"OBJET Absent";"000000";"000000";"42 RUE DE NANCY";"";"";"54230";"MARON";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006249";"006249";"";"543P";"1983-03-16";"1983-03-24";"D";"S";"ASSOCIATION D'HUISSIERS DE JUSTICE";"OBJET Absent";"000000";"000000";"CITE JUDICIAIRE";"palais de justice rue du général Fabvier";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006250";"006250";"";"543P";"1983-03-16";"0001-01-01";"D";"S";"ASSOCIATION DE DEFENSE DES MOTARDS NANCEIENS (MOTO-CLUB FREAKS)";"OBJET Absent";"000000";"000000";"11 bis, rue du général Leclerc";"";"";"54136";"BOUXIERES-AUX-DAMES";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006251";"006251";"";"543P";"1983-03-17";"1983-03-24";"D";"S";"CENTRE REGIONAL D'ETUDES D'ART ET D'HISTOIRE";"OBJET Absent";"000000";"000000";"25 RUE ISABEY";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006252";"006252";"";"543P";"1983-03-18";"1983-04-03";"D";"S";"ASSOCIATION DES ARCHITECTES ET URBANISTES LAXOVIENS";"OBJET Absent";"000000";"000000";"24 BIS RUE E. GROSJEAN";"";"";"54520";"LAXOU";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006253";"006253";"";"543P";"1983-03-18";"1983-04-03";"D";"S";"ASSOCIATION DES ELEVES TECHNICIENS SUPERIEURS EN INFORMATIQUE (A.E.T.S.I.)";"OBJET Absent";"000000";"000000";"42 RUE DE PHALSBOURG";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006255";"006255";"";"543P";"1983-03-21";"1983-04-03";"D";"S";"INFOR-CONTACT (ASSOCIATION DES ELEVES DU DEPARTEMENT CARRIERE DE L'INFORMATION )";"OBJET Absent";"000000";"000000";"2 BIS BLD CHARLEMAGNE";"";"";"54000";"NANCY";"PF";"";"";"S";"";"0001-01-01 00:00:00"
"543P006256";"006256";"";"543P";"1983-03-22";"1983-04-03";"D";"S";"ASSOCIATION FAMILIALE CATHOLIQUE SAINT MICHEL (A.F.C. SAINT MICHEL)";"OBJET Absent";"000000";"000000";"chez MR VIRBEL Christophe";"51 rue des parterres fleuris";"";"54280";"SEICHAMPS";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006257";"006257";"";"543P";"1983-03-21";"1983-04-03";"D";"S";"CERCLE D'HYPERTHERMIE EXPERIMENTALE ET CLINIQUE DITE CHEC";"OBJET Absent";"000000";"000000";"18, rue Lionnois";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006258";"006258";"";"543P";"1983-03-22";"1983-04-03";"D";"S";"ASSOCIATION DES MAIRES DES CANTONS DE JARVILLE VANDOEUVRE ET LAXOU";"OBJET Absent";"000000";"000000";"MAIRIE";"";"";"54710";"LUDRES";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006260";"006260";"";"543P";"1983-03-23";"1983-04-03";"D";"S";"ORGANISATION NANCEIEINNE ASSOCIATIVE POUR UN NOUVEL AMMENAGEMENT DU ROCK        (ONANAR)";"OBJET Absent";"000000";"000000";"11 R DU GRAND VERGER";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006261";"006261";"";"543P";"1983-03-23";"1983-04-03";"D";"S";"AMICALE DE LA CONFEDERATION NATIONALE DU LOGEMENT DE DIEULOUARD";"OBJET Absent";"000000";"000000";"1 ,rond-point des Chauffours";"";"";"54380";"DIEULOUARD";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006264";"006264";"";"543P";"1983-03-25";"1983-04-12";"D";"S";"GAI-AMITIE-INITIATIVE LORRAINE";"OBJET Absent";"000000";"000000";"41  RUE JACQUARD";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006266";"006266";"";"543P";"1983-03-25";"1983-04-12";"D";"S";"NAM-PUBLICITE";"OBJET Absent";"000000";"000000";"22 R DE BOUDONVILLE";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006267";"006267";"";"543P";"1983-03-25";"1983-04-12";"D";"S";"ACTION-VENTE";"OBJET Absent";"000000";"000000";"IUT CS 5227";"2 ter, boulevard Charlemagne";"";"54052";"NANCY CEDEX";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006268";"006268";"";"543P";"1983-03-25";"1983-04-12";"D";"S";"SOCIETE FRANCAISE DE MEDECINE POUR L'ETUDE ET LE DEVELOPPEMENT DE LA PRATIQUE DE LA PLANCHE A VOILE";"étudier les répercussions sur l'organisme humain de la pratique de la planche à voile";"000000";"000000";"18 RUE SERGENT BOBILLOT";"";"";"54000";"NANCY";"PM";"";"";"A";"";"0001-01-01 00:00:00"
"543P006269";"006269";"";"543P";"1983-03-28";"1983-04-14";"D";"S";"SOCIETE DE CHASSE AGREEE DE LENONCOURT CERVILLE";"OBJET Absent";"000000";"000000";"39 GRANDE RUE";"";"";"54420";"SAULXURES-LES-NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
"543P006270";"006270";"";"543P";"1983-03-24";"1983-04-14";"D";"S";"FOR-SA-ME";"OBJET Absent";"000000";"000000";"8 AVENUE BOFFRAND";"";"";"54000";"NANCY";"PM";"";"";"S";"";"0001-01-01 00:00:00"
